-12.41	29.91
-23.84	1.33
25.38	-12.06
12.26	17.11
9.15	28.16
-17.70	-27.63
-11.72	9.20
8.03	21.98
-29.86	-26.39
27.01	0.44
-21.34	-15.66
-18.42	-23.84
26.96	-14.99
-11.14	-28.32
12.23	-13.62
17.05	16.36
-21.96	0.89
-24.61	4.64
0.18	-10.73
-21.47	16.52
4.32	12.65
-15.65	-26.01
15.68	-26.36
-18.28	-5.48
-8.32	-22.08
7.88	24.24
-22.60	25.16
-7.61	-4.04
-2.57	-13.37
0.73	11.48
0.76	-3.28
-2.62	1.98
18.38	23.22
11.67	6.39
9.23	-10.43
12.70	-28.81
13.30	26.82
-4.58	-4.75
16.03	-15.49
-4.71	21.57
-5.06	-9.13
-18.66	-7.17
-12.85	15.52
23.17	25.49
-1.48	24.84
-23.76	-11.22
-14.57	-13.03
-1.41	29.26
-5.07	16.03
13.99	17.04
6.36	-0.06
26.09	-6.59
-6.67	5.47
2.28	16.90
24.86	-20.65
20.15	-18.45
-6.27	27.65
0.69	13.78
-26.11	27.96
12.64	-6.79
11.93	-1.71
-6.05	-25.97
3.01	-12.49
-3.68	-8.79
13.01	15.12
7.31	5.00
26.13	-19.67
-25.32	-21.26
-1.20	11.43
10.05	-0.20
20.35	20.05
-27.28	29.40
5.26	-10.16
19.48	17.92
10.00	-14.57
-17.62	-11.86
-5.53	-2.50
29.30	-28.14
6.50	22.12
-2.01	20.39
26.90	-26.71
15.02	-23.74
-17.56	6.83
10.24	10.67
21.61	17.48
-4.93	-17.55
20.13	-25.36
23.85	10.55
22.39	-14.72
-8.75	-16.57
3.06	-27.84
-25.40	20.16
5.02	12.64
-24.29	-12.70
5.43	-24.74
16.83	24.16
11.90	14.91
-15.11	5.40
-20.71	1.96
9.81	24.04
18.34	26.58
14.88	6.01
-5.02	13.33
-1.52	-15.51
-7.41	28.12
-22.20	-3.70
11.12	28.27
8.23	16.31
8.21	0.69
-23.66	6.70
4.87	-2.76
15.55	21.38
11.63	-11.93
8.21	-21.84
-15.25	16.67
5.86	4.37
6.25	12.51
-8.93	18.92
-29.65	-23.28
16.10	23.58
-29.35	27.01
-29.51	-24.85
-16.35	19.48
-17.59	1.72
-6.20	4.71
5.21	-27.06
-19.59	6.80
10.51	-29.16
19.18	26.42
-9.78	2.13
-20.15	24.80
20.07	-29.96
-26.33	18.32
13.33	13.28
0.32	7.06
-20.97	10.15
24.70	-23.05
10.39	22.24
-17.34	21.91
-26.76	-3.11
26.39	21.69
-25.16	-10.41
-7.10	2.12
-6.00	6.90
18.52	12.45
23.12	-17.92
11.70	14.91
28.46	-3.04
18.52	-27.82
5.09	24.11
-20.67	6.05
20.33	-15.35
23.38	22.87
-12.84	-11.58
12.11	5.75
23.61	-7.04
-26.90	-21.06
22.71	-25.08
-24.28	-19.14
29.67	11.12
24.11	0.30
15.94	-14.73
-20.36	-3.61
15.04	21.85
2.82	-14.34
-15.19	11.74
-26.20	17.85
-23.28	18.31
24.60	-21.15
20.88	27.07
-14.64	-9.45
-22.64	13.43
17.58	-1.19
5.45	-19.17
16.94	-9.82
-24.39	7.89
15.59	-9.19
5.47	13.37
-27.82	9.53
7.60	-11.32
-2.99	-11.61
28.62	18.65
11.09	-20.74
3.89	-11.80
-29.35	16.23
14.66	-26.71
-6.23	-9.89
-27.34	-4.28
-1.43	-19.34
-18.30	28.07
25.21	29.81
12.70	28.87
-12.38	28.78
8.54	-20.33
18.19	-11.04
-25.64	-14.00
-8.44	-12.50
5.15	15.56
24.50	-25.63
14.06	-17.78
-19.25	-23.71
-20.58	-8.48
10.81	21.23
-14.43	16.08
-29.52	3.28
4.26	-24.08
29.70	21.44
25.55	-4.81
29.07	12.43
-27.98	7.74
27.28	10.61
-19.04	-15.06
6.87	1.34
-26.92	14.96
14.26	-24.11
-22.84	20.57
15.47	11.50
-7.28	29.80
8.86	-12.14
3.40	-6.23
-24.84	13.52
16.27	-16.60
1.52	19.83
-15.82	-8.18
-4.41	25.51
-3.23	-17.64
11.07	26.46
-7.62	-23.25
-27.58	-10.62
13.98	-13.96
-3.17	-9.31
2.55	15.28
-9.86	15.87
15.70	25.12
18.21	8.63
-28.45	3.68
-1.15	12.22
24.00	16.24
23.45	-27.43
12.75	-17.83
-15.56	-16.88
1.07	-24.73
24.99	-4.66
1.44	6.04
-27.60	7.73
-12.51	0.58
-17.03	-5.91
28.99	-24.38
0.95	16.97
-2.27	-22.09
6.59	5.04
4.27	8.12
-21.84	3.66
-20.25	-18.07
-1.03	-0.99
-7.59	-22.74
12.74	20.34
-27.49	-12.53
-27.20	24.31
-5.64	14.35
-26.83	23.09
14.43	24.68
6.01	-0.46
-14.85	2.63
-16.61	-8.69
-15.71	-9.73
-20.06	8.56
5.27	-10.79
-1.16	25.24
-11.42	23.18
7.76	-2.81
5.16	-19.80
-20.70	1.85
-1.65	22.37
-16.55	3.11
1.82	25.16
19.83	-26.90
-25.18	11.77
10.22	-27.44
-1.02	19.82
1.51	13.54
12.64	26.86
5.38	8.65
16.99	-13.05
-9.01	23.73
7.47	4.63
14.63	25.55
-15.32	-11.64
10.17	-9.23
-6.07	11.55
-9.04	1.05
27.45	-5.77
5.75	19.67
-17.45	-9.71
11.45	-12.95
-14.13	22.29
22.07	-11.14
-6.20	25.52
-14.10	-16.95
-29.30	-15.36
4.53	-9.61
20.17	14.25
16.89	29.47
-17.38	26.65
29.59	-24.80
-13.72	28.36
0.65	-2.99
-7.12	2.23
21.11	-4.72
25.17	27.68
10.61	15.45
8.75	12.03
3.74	26.31
17.54	18.56
-11.39	-4.82
-21.23	8.46
-4.77	-18.88
2.36	1.05
-0.69	2.02
-11.12	-4.55
10.59	-8.30
-12.79	-10.15
14.69	-25.15
-19.05	1.25
-15.04	-27.15
-14.56	28.58
-9.65	-4.41
-8.50	12.42
-28.54	-4.46
25.16	-0.38
28.87	16.70
0.43	25.91
3.98	-6.28
0.80	1.62
23.23	28.45
3.17	29.09
9.94	-15.02
-24.24	27.87
-24.75	3.69
-20.52	-0.21
-16.32	-27.60
-14.71	-5.29
11.21	1.25
28.79	-21.76
12.84	19.93
-21.75	21.55
-26.31	-5.99
22.05	-13.40
-8.43	-23.86
1.98	-7.89
-5.60	5.64
-6.01	-6.35
24.53	-13.56
16.35	-21.87
-0.28	26.46
-28.49	-1.49
23.48	-18.96
8.25	-18.18
17.62	-16.94
15.40	0.22
-16.20	-19.67
27.97	5.65
21.64	2.50
15.84	12.29
26.72	-11.23
-17.97	-24.62
11.23	10.30
-4.40	-10.02
8.58	28.40
-25.19	0.67
-18.47	-9.67
1.22	17.54
-29.98	-13.41
-7.01	-14.36
-20.50	-19.02
-25.96	-1.33
9.02	0.21
22.61	-2.28
-2.12	8.09
-10.93	23.71
-12.52	-23.71
-17.52	27.67
4.08	18.46
-28.84	24.43
-2.93	-25.18
-9.14	-24.43
-1.74	-15.04
-18.37	-9.97
-26.15	-3.73
-27.64	9.05
-14.50	-24.54
29.84	-4.85
-12.68	11.37
5.42	-16.73
-3.93	-4.12
15.24	-11.30
17.49	21.46
-13.95	8.06
19.37	-29.92
-4.16	21.41
20.56	21.79
22.07	17.26
-13.43	5.12
-28.53	-1.39
-23.50	7.41
7.51	-19.07
13.48	-26.45
26.18	9.47
-5.97	-18.69
-29.18	27.44
-6.55	2.00
28.71	7.14
22.88	18.68
10.35	8.12
-15.28	3.98
-18.57	6.34
-12.02	0.01
-1.22	-19.82
-11.69	23.14
24.65	-26.64
19.15	23.58
-18.47	-1.73
13.14	-7.27
2.66	-6.84
14.66	2.36
-3.25	15.26
29.69	10.43
-23.84	29.42
-6.30	1.62
2.15	-13.22
-18.57	24.58
27.75	-11.03
25.45	-20.22
-11.56	-21.02
5.11	-20.72
-18.04	0.34
6.66	-22.39
-25.03	19.88
6.66	-6.29
-23.45	9.30
-20.21	4.02
19.89	20.43
14.74	29.92
-12.91	-5.02
7.89	23.17
-5.39	-25.93
-18.38	-8.24
8.08	-22.70
-20.19	-2.56
5.96	-2.99
-4.59	-26.15
14.96	-13.07
-14.64	-10.27
24.97	0.77
-14.87	12.83
17.01	4.35
2.29	-16.34
-11.81	17.12
27.57	3.55
-11.14	5.92
-26.40	-18.20
20.47	22.29
28.03	25.41
20.03	-18.10
1.69	-14.50
-9.99	-15.54
16.00	18.13
-5.53	-11.19
-27.69	-28.35
-10.19	18.90
8.02	-19.24
-22.32	12.10
28.08	-12.26
7.63	-29.16
25.44	-22.75
-3.94	28.99
-4.18	16.95
-25.22	-9.46
12.11	-15.59
-4.82	-21.25
0.57	-13.31
21.83	4.85
25.89	20.97
12.81	7.37
26.04	23.25
-8.64	-19.66
-3.50	0.27
-4.19	10.26
15.65	-5.32
3.83	13.93
27.55	-25.31
-16.38	27.35
22.53	-1.76
1.37	-9.52
-20.59	-23.01
-20.10	-28.46
25.74	-17.18
26.74	-20.25
-28.73	7.50
-6.97	25.61
24.12	13.60
6.16	-10.88
18.42	18.33
-0.76	-14.07
-2.50	-3.38
-25.72	17.22
0.57	14.02
-7.08	6.63
-16.11	-6.42
21.06	-6.44
10.66	-1.59
-15.41	-11.18
-7.44	-19.36
24.35	18.10
-29.72	-28.07
20.91	-2.20
-26.13	-10.10
-8.71	-20.60
-7.74	-10.95
-22.72	8.25
-3.73	10.34
-15.16	13.71
-20.71	-3.21
-24.21	14.90
28.96	14.59
25.71	-10.38
-22.99	-28.26
24.80	18.79
-20.22	-8.83
24.36	5.37
-12.05	-11.96
-28.24	-12.48
-19.91	-21.13
19.97	-26.07
-4.92	12.71
4.40	14.58
-23.87	-4.49
2.05	-1.09
14.85	-7.30
23.52	0.83
-27.99	-19.15
13.25	-18.66
24.69	-6.07
4.67	-17.99
-13.10	-26.14
16.10	22.64
25.07	-7.60
-14.55	-29.72
16.04	0.55
2.61	-9.46
6.90	10.22
14.25	28.98
11.56	8.27
9.41	-23.15
10.26	-13.32
4.71	0.20
1.09	-3.39
-28.98	-12.85
2.79	1.54
23.33	-28.97
26.07	-21.59
22.21	-3.63
-5.76	21.65
-7.91	7.95
-24.25	4.31
-25.83	-23.27
-25.21	-19.67
-20.06	-19.61
-27.96	12.28
14.49	-3.27
17.01	-19.58
19.41	-26.07
-11.48	8.27
-29.16	7.70
26.12	19.63
22.07	-6.84
14.88	21.92
-20.98	9.33
-14.40	-5.26
14.39	23.18
-25.77	10.96
-11.87	-17.51
19.24	20.00
20.55	-25.02
15.41	8.72
-6.96	-8.25
-2.25	-26.40
-15.39	7.55
24.57	6.26
0.62	-18.35
5.26	23.37
-22.02	7.99
0.11	11.29
-21.60	-5.49
28.47	6.09
2.07	-20.11
-10.31	15.65
-7.93	-27.55
-20.35	18.13
19.47	-22.27
-0.79	0.56
22.75	-27.52
17.54	-22.87
19.12	13.22
19.67	-7.49
-18.99	2.28
-28.47	-28.59
-9.87	1.07
-15.45	23.68
13.42	24.50
-23.32	22.08
18.05	5.00
-29.54	-9.53
20.99	6.84
-13.72	28.77
-6.07	-7.48
17.81	15.14
24.93	-11.59
-18.94	-1.30
13.44	-11.49
17.38	6.94
15.37	-15.27
-18.50	-17.26
-9.89	-4.66
-22.92	-18.09
-2.53	-22.91
-8.69	-7.03
12.29	11.33
12.61	-22.19
-18.32	29.55
17.29	-10.40
0.60	-19.54
27.86	-24.35
-15.82	8.01
-4.01	11.14
-12.91	14.44
-0.70	-29.10
-15.32	-4.27
22.00	11.29
-29.34	15.36
-1.69	8.56
16.22	-0.81
25.93	12.24
-12.60	-0.48
-23.42	0.66
18.46	19.39
18.03	27.68
13.65	-26.00
8.36	20.32
-25.15	-8.94
15.39	-10.03
6.56	3.25
-0.11	14.34
26.51	-18.30
27.52	7.99
-2.10	9.34
-25.07	-8.58
-19.28	18.32
-7.81	7.05
-27.56	-12.33
5.59	-7.57
23.58	-9.18
28.12	27.89
11.07	-27.00
-11.43	23.17
-15.64	-27.98
3.67	1.06
10.98	-24.93
5.12	13.70
-17.79	28.83
-17.19	18.20
-7.24	14.04
15.98	19.19
0.99	-4.06
18.75	-8.09
-3.64	19.24
10.39	-16.78
-19.38	-16.84
1.12	1.32
-11.69	5.55
-6.16	23.99
-25.58	25.65
-10.84	-21.23
3.01	-21.38
-18.16	20.30
-25.97	-21.55
22.15	7.12
26.86	21.54
-19.10	23.79
-14.62	20.43
-2.26	19.39
0.30	15.87
26.20	-26.33
-22.74	-15.76
-13.52	10.79
-21.49	-25.74
-15.59	21.97
0.80	-26.34
-7.12	-21.62
-13.72	-4.71
-18.65	-20.66
-16.52	26.05
3.96	-14.85
-6.56	11.52
13.55	-7.56
13.58	4.95
-11.83	13.94
-5.72	-5.77
7.69	8.10
-20.61	6.24
-9.64	3.72
-20.99	-19.44
-22.13	13.21
-16.41	-20.43
-9.68	14.39
-5.85	22.81
-7.12	-19.43
1.99	-10.50
-26.93	-24.81
25.03	-15.86
-23.44	-24.75
5.42	-10.09
-9.67	-24.18
-14.76	-10.77
19.37	-20.16
-9.72	-3.35
-11.87	4.13
-19.91	10.74
25.80	8.32
9.94	7.82
27.31	22.58
18.02	0.72
-21.11	-2.51
-14.52	26.36
-22.20	7.90
8.87	7.69
20.06	19.06
12.27	-28.64
6.66	10.68
-8.89	-19.81
29.42	11.18
19.94	-1.71
-29.17	4.04
-10.87	5.30
-24.63	-17.81
14.01	24.98
18.64	27.77
26.10	25.74
-3.23	-19.58
9.81	-26.90
-8.26	8.53
-29.09	-12.93
-27.40	-17.35
-3.99	-0.93
0.97	4.96
-29.70	0.36
-19.58	9.54
19.17	5.23
18.46	9.69
-19.81	-2.53
9.90	-5.89
29.79	-0.05
24.39	-3.86
-6.85	-29.70
-11.16	-1.29
11.07	-22.76
-3.16	-22.40
20.25	-10.58
-19.47	-18.70
22.41	-26.09
-21.12	6.66
-26.23	23.05
4.90	-18.13
-16.72	-29.85
-24.03	11.66
15.55	10.49
-12.84	-7.00
-16.69	8.35
-28.27	-19.84
10.86	-19.36
21.36	2.93
9.61	25.67
-10.84	-11.12
-4.39	19.34
-8.34	27.57
-26.72	-12.21
3.88	-28.65
-24.13	29.19
-29.12	-23.40
-15.39	1.56
21.88	26.46
12.37	14.65
-11.75	11.56
28.44	1.07
13.16	15.76
-16.30	-10.20
2.95	-13.66
-21.26	9.95
-24.45	23.23
5.27	-1.14
11.56	-14.20
27.69	-24.49
-13.02	-23.09
-3.32	-4.91
14.24	15.96
-11.39	-17.10
17.59	-10.49
-27.55	-9.50
11.50	-26.00
-4.43	23.05
-21.60	22.75
7.94	7.77
11.22	-23.65
-0.87	2.65
6.39	18.25
-18.06	-27.82
-21.60	-20.65
-7.81	-13.63
-12.32	8.79
-11.56	-27.93
5.38	17.71
12.21	-29.05
-9.19	1.35
6.87	-8.68
23.74	-26.64
-4.20	17.10
-20.63	16.78
3.94	23.21
29.96	11.76
23.32	-1.48
0.16	-27.26
-19.14	10.52
10.60	27.24
-0.94	8.32
8.50	-17.48
-6.06	17.52
19.45	3.04
19.30	26.28
9.05	-14.80
-21.14	3.15
-0.92	21.34
-23.01	-3.87
-15.73	14.29
7.11	-23.22
-11.85	-8.24
-21.20	17.28
9.70	24.66
23.77	0.72
-14.41	-27.06
-28.18	-26.01
25.86	-8.42
-23.87	12.31
-28.61	-0.64
-10.68	-25.33
3.50	18.98
23.31	4.80
13.57	2.05
7.31	0.67
-20.10	4.44
1.62	-21.83
-12.14	4.78
-11.79	-29.97
16.30	-18.77
-28.71	-17.33
-26.29	-12.45
-11.31	24.62
-8.86	-19.09
-4.03	18.17
-18.37	23.05
3.31	-2.31
14.13	-16.49
-9.39	-6.34
7.20	-9.46
19.81	24.08
4.12	23.33
-24.54	27.76
20.48	-16.61
-8.52	22.49
-1.65	13.16
-2.65	10.25
-13.17	9.43
6.17	-5.08
-22.61	-25.75
-7.20	-20.20
6.18	-26.61
2.76	-4.27
-27.83	4.76
15.54	-16.95
-27.54	20.65
1.39	-18.51
11.37	18.15
20.06	20.76
1.42	12.00
9.06	-28.46
-27.73	-29.11
-1.10	25.72
8.77	22.61
-0.23	15.38
-15.34	3.13
26.81	-29.01
-3.43	-11.41
-14.30	-2.13
-2.49	9.30
13.41	-17.80
-20.76	17.60
22.20	-4.51
-15.99	11.81
-27.38	29.26
-8.49	15.39
-6.24	12.39
11.34	0.21
-26.72	6.36
-27.70	28.24
27.61	27.91
-19.82	26.78
-18.66	-27.87
6.37	5.85
17.10	-2.17
3.06	-3.28
-5.30	7.18
16.77	25.46
-6.86	-28.85
-5.67	-9.39
-8.77	-5.83
-26.79	-10.75
-3.63	28.42
16.30	-12.81
14.50	-14.60
11.97	7.75
23.56	10.03
5.62	-10.45
-18.82	26.14
-20.76	0.31
9.33	7.71
-27.93	15.74
15.98	18.46
27.23	11.67
17.81	7.97
1.45	-7.22
18.75	-26.95
23.94	-12.58
12.70	15.17
8.79	-27.89
8.15	-22.56
-4.90	-26.67
-23.66	20.43
-24.83	14.62
21.31	-17.92
-18.90	-9.86
5.38	-25.93
12.96	22.02
-26.84	-21.51
-19.69	-1.83
-8.84	-21.65
-24.19	-6.15
16.67	1.08
14.15	-29.04
26.02	26.07
29.34	-24.66
23.46	4.24
23.18	0.06
17.01	-24.77
26.75	-4.49
